Distance_(pixels),Gray_Value
1507,6317.300
1508,6536.100
1509,6754.900
1510,6950.100
1511,7103.900
1512,7215.600
1513,7262.300
1514,7261.300
1515,7233.700
1516,7236.300
1517,7208.100
1518,7141.700
1519,7113.400
1520,7097.400
1521,7077.500
1522,7118.800
1523,7161.900
1524,7178.600
1525,7258.500
1526,7319.300
1527,7379.900
1528,7469.000
1529,7554.400
