Distance_(pixels),Gray_Value
1198,10384.125
1199,10357.625
1200,10345.250
1201,10332.750
1202,10256.625
1203,10204.375
1204,10196.625
1205,10194.875
1206,10247.375
1207,10269.500
1208,10265.500
1209,10245.375
1210,10259.875
1211,10246.250
1212,10244.375
1213,10263.875
1214,10246.750
1215,10232.125
1216,10214.250
1217,10206.250
1218,10230.500
1219,10180.625
1220,10097.250
1221,9986.250
1222,9823.000
1223,9591.875
1224,9257.875
1225,8755.125
1226,8108.000
1227,7398.000
1228,6846.125
1229,6665.000
1230,6917.375
1231,7500.000
1232,8219.000
1233,8887.250
1234,9377.375
1235,9703.250
1236,9879.625
1237,9987.000
1238,10009.625
1239,10026.000
1240,10066.125
1241,10057.375
1242,10045.875
1243,9980.250
1244,9837.500
1245,9620.125
1246,9358.125
1247,9090.000
1248,8903.125
1249,8856.125
1250,8940.125
1251,9104.125
1252,9324.125
1253,9553.750
1254,9746.625
1255,9863.750
1256,9916.375
1257,9945.875
1258,9972.375
1259,9950.375
1260,9859.625
1261,9741.250
1262,9615.750
1263,9453.625
1264,9379.250
1265,9433.625
1266,9571.000
1267,9747.875
1268,9868.125
1269,9912.000
1270,9897.500
1271,9850.250
1272,9803.750
1273,9839.125
1274,9938.250
1275,10053.875
1276,10141.500
1277,10147.375
1278,10155.750
1279,10153.875
1280,10099.375
1281,10062.750
1282,10042.000
1283,10043.000
1284,10104.250
1285,10204.875
1286,10267.375
1287,10272.000
1288,10314.250
1289,10358.000
1290,10375.250
1291,10369.875
1292,10344.750
1293,10356.000
1294,10337.250
1295,10302.250
1296,10253.500
1297,10178.250
1298,10120.000
1299,10067.625
1300,10078.875
1301,10147.375
1302,10264.875
1303,10399.875
1304,10499.500
1305,10524.500
1306,10504.500
1307,10441.750
1308,10388.625
1309,10320.500
1310,10243.625
1311,10249.875
1312,10353.000
1313,10450.500
1314,10539.250
1315,10611.125
1316,10650.625
1317,10673.125
1318,10693.000
1319,10688.375
1320,10675.625
1321,10632.500
1322,10572.125
1323,10537.875
1324,10558.375
1325,10562.875
1326,10580.750
1327,10589.125
1328,10568.625
1329,10583.750
1330,10558.375
1331,10525.875
1332,10519.750
1333,10522.000
1334,10516.625
1335,10499.125
1336,10464.250
1337,10418.000
1338,10377.000
1339,10402.750
1340,10404.500
1341,10368.250
1342,10318.125
1343,10265.125
1344,10198.250
1345,10085.750
1346,9957.250
1347,9814.375
1348,9641.500
1349,9555.625
1350,9578.250
1351,9671.375
1352,9791.250
1353,9911.625
1354,9997.375
1355,10027.375
1356,10010.000
1357,9976.000
1358,9870.875
1359,9654.750
1360,9291.500
1361,8779.375
1362,8140.875
1363,7584.875
1364,7264.500
1365,7387.000
1366,7832.375
1367,8421.625
1368,8969.125
1369,9373.750
1370,9603.625
1371,9714.875
1372,9723.375
1373,9674.000
1374,9618.125
