Distance_(pixels),Gray_Value
1327,7744.500
1328,7754.750
1329,7746.750
1330,7737.750
1331,7796.000
1332,7791.750
1333,7762.250
1334,7766.250
1335,7742.500
1336,7724.750
1337,7702.500
1338,7697.000
1339,7688.250
1340,7678.750
1341,7647.750
1342,7618.500
1343,7551.000
1344,7476.750
1345,7379.500
1346,7226.500
1347,7074.750
1348,6967.750
1349,6985.250
1350,7078.500
1351,7154.750
1352,7224.250
1353,7241.000
1354,7218.500
1355,7234.000
1356,7218.250
1357,7167.000
1358,7052.000
1359,6820.250
1360,6463.000
1361,5903.000
1362,5298.250
1363,4906.000
1364,4955.500
1365,5384.000
1366,5899.000
1367,6276.000
1368,6536.750
1369,6680.000
1370,6729.750
1371,6748.500
1372,6752.000
1373,6732.000
1374,6741.000
1375,6720.500
1376,6681.250
1377,6669.750
1378,6646.000
1379,6650.750
1380,6648.000
1381,6625.000
1382,6650.000
1383,6701.500
1384,6724.500
1385,6747.250
1386,6768.250
1387,6784.750
1388,6824.250
1389,6850.000
1390,6860.250
1391,6858.000
1392,6833.000
1393,6776.000
1394,6718.750
1395,6705.250
1396,6691.250
1397,6663.500
1398,6678.750
1399,6694.750
1400,6691.500
1401,6766.000
1402,6840.250
1403,6895.750
1404,6905.500
1405,6901.250
1406,6920.000
1407,6842.000
1408,6778.000
1409,6725.750
1410,6715.750
1411,6746.250
1412,6806.750
1413,6854.750
1414,6827.000
1415,6802.250
1416,6785.250
1417,6848.250
1418,6916.750
1419,6921.750
1420,6913.750
1421,6921.500
1422,6946.500
1423,6893.000
1424,6860.500
1425,6852.250
1426,6784.500
1427,6739.750
1428,6742.250
1429,6738.250
1430,6732.500
1431,6711.250
1432,6684.250
1433,6682.000
1434,6692.000
1435,6704.000
1436,6715.500
1437,6722.250
1438,6720.250
1439,6740.500
1440,6721.000
1441,6724.000
1442,6724.000
1443,6693.000
1444,6661.000
1445,6647.000
1446,6648.750
1447,6632.000
1448,6633.750
1449,6648.250
1450,6623.750
1451,6606.250
1452,6586.500
1453,6548.500
1454,6543.250
1455,6498.750
1456,6475.000
1457,6521.000
1458,6579.500
1459,6629.500
1460,6673.250
1461,6686.250
1462,6703.500
1463,6719.000
1464,6714.500
1465,6694.750
1466,6667.250
1467,6630.500
1468,6628.500
1469,6600.250
1470,6619.500
1471,6646.000
1472,6697.000
1473,6795.750
1474,6835.250
1475,6887.250
1476,6950.500
1477,6966.500
1478,6976.500
1479,7017.500
1480,7042.500
1481,7049.500
1482,7069.750
1483,7077.750
1484,7065.750
1485,7087.250
1486,7092.250
1487,7113.500
1488,7153.000
1489,7182.000
1490,7191.250
1491,7214.250
1492,7227.250
1493,7199.750
1494,7234.000
1495,7254.500
1496,7221.750
1497,7212.250
1498,7224.500
1499,7228.750
1500,7242.000
1501,7221.250
1502,7078.250
1503,6813.250
1504,6493.500
1505,6138.000
1506,6037.750
1507,6225.750
1508,6540.500
1509,6859.000
1510,7094.000
1511,7240.000
1512,7305.000
1513,7340.500
1514,7374.000
1515,7381.750
1516,7386.750
1517,7339.500
1518,7273.250
1519,7230.750
1520,7207.750
1521,7208.500
1522,7233.500
1523,7266.500
1524,7294.750
1525,7322.250
1526,7366.500
1527,7439.000
1528,7514.500
1529,7584.750
